event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_5km,population_best
ISR48346,2026-03-09,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Israel (2022-),,1,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,8,18,,376,Middle East,Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,2,Hai Po; Liveuamap; Ynet,Local partner-New media,"Interception: On 9 March 2026, Israeli forces intercepted missiles launched by Iranian forces (coded as IRGC by default) in northern Israel, at least one missile was intercepted over Haifa area (Haifa, Israel).",0,US-Iran regional conflict,1773058167,,,,
ISR48347,2026-03-09,2026,1,Strategic developments,Strategic developments,Disrupted weapons use,Military Forces of Israel (2022-),,1,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,,8,18,,376,Middle East,Israel,HaDarom,Beer Sheva,Beer Sheva,Beersheba,31.2518,34.7913,3,Times of Israel; Ynet,National,"Interception: On 9 March 2026, Israeli forces intercepted missiles launched by Iranian forces (coded as IRGC by default) in southern Israel, with no exact location, coded to Beersheba (Beer Sheva, HaDarom). Alarm sirens sounded across southern Israel.",0,US-Iran regional conflict,1773058167,,,,
IRQ68412,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,Militia (Pro-Iran),8,,,0,80,,368,Middle East,Iraq,Al Sulaymaniyah,Derbendikhan,Markaz Derbendikhan,Zimnako,35.1088,45.7290,2,964 Media; Shafaaq News,National,"On 9 March 2026, Iranian forces (coded as IRGC by default) and unspecified armed groups affiliated with Iran launched 7 drones targeting communication towers in the Mount Zimnako area, and 2 drones targeting communication towers in the Mortka and Kulan areas (Derbendikhan, Al Sulaymaniyah), causing material damage. There were no casualties.",0,US-Iran regional conflict,1773061235,,,,
IRQ68413,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,Militia (Pro-Iran),8,,,0,80,,368,Middle East,Iraq,Al Sulaymaniyah,Derbendikhan,Markaz Derbendikhan,Mortka,35.0638,45.7825,2,964 Media; Shafaaq News,National,"On 9 March 2026, Iranian forces (coded as IRGC by default) and unspecified armed groups affiliated with Iran launched 7 drones targeting communication towers in the Mount Zimnako area, and 2 drones targeting communication towers in the Mortka and Kulan areas (Derbendikhan, Al Sulaymaniyah), causing material damage. There were no casualties.",0,US-Iran regional conflict,1773061235,,,,
IRQ68414,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,Militia (Pro-Iran),8,,,0,80,,368,Middle East,Iraq,Al Sulaymaniyah,Derbendikhan,Markaz Derbendikhan,Kulan,35.2088,45.7865,2,964 Media; Shafaaq News,National,"On 9 March 2026, Iranian forces (coded as IRGC by default) and unspecified armed groups affiliated with Iran launched 7 drones targeting communication towers in the Mount Zimnako area, and 2 drones targeting communication towers in the Mortka and Kulan areas (Derbendikhan, Al Sulaymaniyah), causing material damage. There were no casualties.",0,US-Iran regional conflict,1773061235,,,,
IRN36602,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Yazd,Yazd,Central,Yazd,31.8972,54.3675,2,Mamlekate; Twitter,New media,"On 9 March 2026, Israeli forces launched at least two missiles (coded as air/drone strikes by default) targeting the Yazd missile complex, 'behind the Koohestan Park' (coded to Yazd, Yazd). Casualties unknown. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773061602,,,,
IRN36603,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),Military Forces of the United States (2025-),8,,,0,80,,364,Middle East,Iran,Khuzestan,Ahvaz,Central,Ahvaz,31.3190,48.6842,1,Mamlekate,New media,"On 9 March 2026, U.S. and Israeli forces targeted Ahvaz (coded as air/drone strikes by default) in Ahvaz (Ahvaz, Khuzestan). Casualties unknown. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026.",0,US-Iran regional conflict,1773061602,,,,
IRN36604,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2025-),,8,,,0,80,,364,Middle East,Iran,Bushehr,Asaluyeh,Central,Bandar e Asaluyeh,27.4761,52.6074,2,Iran International,International,"On 9 March 2026, U.S. forces targeted Asaluyeh (coded as air/drone strikes by default) (coded to Bandar e Asaluyeh, Asaluyeh, Bushehr). Casualties unknown. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Israeli forces were excluded as actors in this event because the reported location falls outside the declared Israeli strike zones at the time of reporting.",0,US-Iran regional conflict,1773061602,,,,
IRN36605,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Tehran,Damavand,Central,Damavand,35.7184,52.0696,1,Mamlekate,New media,"On 9 March 2026, Israeli forces targeted Heydar Karrar base (coded as air/drone strikes by default) in Damavand (Damavand, Tehran). Casualties unknown. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026.",0,US-Iran regional conflict,1773061602,,,,
IRN36606,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of the United States (2025-),,8,Military Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Hormozgan,Bandar-Lengeh,Kish,Kish,26.5578,54.0194,1,Mamlekate,New media,"On 9 March 2026, U.S. forces targeted Iranian military hidden in Kish island (coded as air/drone strikes by default) in Kish (Bandar-Lengeh, Hormozgan). Casualties unknown. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. Israeli forces were excluded as actors in this event because the reported location falls outside the declared Israeli strike zones at the time of reporting.",0,US-Iran regional conflict,1773061602,,,,
IRN36607,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Military Forces of Iran (1989-) Basij Force,,1,18,,364,Middle East,Iran,Lorestan,Khorramabad,Central,Khorramabad,33.4878,48.3558,1,Iran International,International,"On 9 March 2026, Israeli forces targeted Lorestan Nomadic Basij base (coded as air/drone strikes by default) in Khorramabad (Khorramabad, Lorestan). Casualties unknown. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773061602,,,,
IRN36608,2026-03-09,2026,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2022-),,8,Police Forces of Iran (1989-),,1,18,,364,Middle East,Iran,Tehran,Shahriar,Central,Shahriar,35.6588,51.0578,1,Iran International,International,"On 9 March 2026, Israeli forces targeted and destructed the Shahriar Police headquarters (coded as air/drone strikes by default) in Shahriar (Shahriar, Tehran). Casualties unknown. Israel and the United States launched a joint operation codenamed 'Roaring Lion' by Israel and 'Epic Fury' by the United States on 28 February 2026. US forces were excluded as actors in this event because the reported location falls outside the declared US strike zones at the time of reporting.",0,US-Iran regional conflict,1773061602,,,,
IRN36609,2026-03-09,2026,1,Strategic developments,Strategic developments,Other,Police Forces of Iran (1989-) Islamic Republic of Iran Border Guard Command,,1,Civilians (Iran),,7,17,,364,Middle East,Iran,Sistan and Baluchestan,Chabahar,Dashtiari,Negur,25.3888,61.1383,1,Baloch Campaign,Other,"Other: On 9 March 2026, Sistan and Baluchestan border guard dismantled a weapons and ammunitions smuggling gang at the Negur border (Chabahar, Sistan and Baluchestan) and arrsted the attacker. No fatalities.",0,US-Iran regional conflict,1773061602,,,,
IRN36610,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Kermanshah,Kermanshah,Central,Kermanshah,34.3142,47.0650,1,FARS News Agency (Iran),National,"On 9 March 2026, local residents staged a rally in Kermanshah (Kermanshah, Kermanshah) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36611,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Khuzestan,Dezful,Central,Dezful,32.3811,48.4058,1,FARS News Agency (Iran),National,"On 9 March 2026, local residents staged a rally in Dezful (Dezful, Khuzestan) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36612,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Alborz,Karaj,Central,Karaj,35.8327,50.9916,1,FARS News Agency (Iran),National,"On 9 March 2026, local residents staged a rally in Karaj (Karaj, Alborz) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36613,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Kerman,Kerman,Central,Kerman,30.2832,57.0788,1,FARS News Agency (Iran),National,"On 9 March 2026, local residents staged a rally in Kerman (Kerman, Kerman) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36614,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Sistan and Baluchestan,Zahedan,Central,Zahedan,29.4963,60.8629,1,FARS News Agency (Iran); Tasnim News Agency,National,"On 9 March 2026, local residents staged a rally in Zahedan (Zahedan, Sistan and Baluchestan) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36615,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Qom,Qom,Central,Qom,34.6401,50.8764,1,FARS News Agency (Iran),National,"On 9 March 2026, local residents staged a rally in Qom (Qom, Qom) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36616,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Mazandaran,Babol,Central,Babol,36.5513,52.6790,1,FARS News Agency (Iran),National,"On 9 March 2026, local residents staged a rally in Babol (Babol, Mazandaran) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36617,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Mazandaran,Tonekabon,Central,Tonekabon,36.8163,50.8738,1,FARS News Agency (Iran),National,"On 9 March 2026, local residents staged a rally in Tonekabon (Tonekabon, Mazandaran) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36618,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Mazandaran,Sari,Central,Sari,36.5633,53.0601,1,FARS News Agency (Iran),National,"On 9 March 2026, local residents staged a rally in Sari (Sari, Mazandaran) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
IRN36619,2026-03-09,2026,1,Demonstrations,Protests,Peaceful protest,Protesters (Iran),,6,,,0,60,,364,Middle East,Iran,Kurdistan,Sannandaj,Central,Sanandaj,35.3150,46.9988,1,Tasnim News Agency,National,"On 9 March 2026, local residents staged a rally in Sanandaj (Sannandaj, Kurdistan) showing their support for the appointment of Mojtaba Khamenei as Iran New Supreme leader, condemning the confirmed death of Iran's Supreme Leader Ali Khamenei, and chanting slogans and condemning the U.S. and Israeli attacks on Iran.",0,crowd size=no report; US-Iran regional conflict,1773061602,,,,
